place_id,nombre,rating,reseñas,price_level,lat,lon,address,types
ChIJ-9tmygKcP44R_TJv7rgzZjI,Clínica del Occidente,2.4,810,,4.6294743,-74.135747,"Av. de las Américas #71C - 29, Bogotá","hospital,health,point_of_interest,establishment"
ChIJuc4bO7-bP44Rj7E1l2_Sy4E,Colombia National University Hospital,3.6,808,,4.6485378,-74.09509729999999,"Cl. 44 #59-75, Teusaquillo, Bogotá, Cundinamarca","hospital,health,point_of_interest,establishment"
ChIJdSQd1CeaP44RGBLLwvagXxU,Hospital Universitario San Ignacio,3.2,855,,4.6284494,-74.0642962,"Kra 7° #40-62, Bogotá","hospital,health,point_of_interest,establishment"
ChIJ-x09hf2bP44R0X9cJ4TZk70,Clinica Infantil Santa Maria del Lago - Colsanitas,3.8,1326,,4.6922817,-74.09808149999999,"Cl. 73A #76-66, Bogotá","hospital,health,point_of_interest,establishment"
ChIJ1TOi722bP44RGjUTWZCMfNI,Fundación Santa Fe de Bogotá,3.8,266,,4.6956426,-74.03302699999999,"110111, Bogotá","hospital,health,point_of_interest,establishment"
ChIJsSbO51GaP44RegSWc4OKdZQ,Clínica Universitaria Colombia,3.8,1915,,4.6482114,-74.1062148,"Cl. 23 #66-46, Teusaquillo, Bogotá, Cundinamarca","hospital,doctor,health,point_of_interest,establishment"
ChIJAfIslaqbP44RxRtIl-ugG6U,University Children's Hospital of San José.,2.8,1142,,4.6652513,-74.078525,"Cra. 52 #67a-71, Barrios Unidos, Bogotá, Cundinamarca","hospital,health,point_of_interest,establishment"
ChIJUUTJZWCFP44RaATVqsrFAI4,Los Cobos Medical Center 👍,3.3,2051,,4.710620599999999,-74.0322959,"Ak 9 #131a-40, Usaquén, Bogotá, Cundinamarca","hospital,health,point_of_interest,establishment"
ChIJLVESnn6ZP44R5VbNHdlfAIs,Méderi,3.3,957,,4.6233209,-74.08270569999999,"Cl. 24 #29-45, Bogotá","hospital,health,point_of_interest,establishment"
ChIJoVeo2CSaP44RP5HnC5pUHTk,Hospital Militar Central,3.8,650,,4.6354956,-74.0622198,"Tv. 3C. 49 - 02 Bogotá D.C., Código","hospital,doctor,health,point_of_interest,establishment"
ChIJO9rQfk-aP44RV0yOIYhtCDI,Chapinero hospital,2.7,127,,4.6538135,-74.0655975,"a 15-99, Cl. 66 #15-41, Bogotá","hospital,health,point_of_interest,establishment"
ChIJuc21gb-bP44RrXu-j79yass,Hospital de la Policia Nacional,3.5,291,,4.6472533,-74.0974426,"Cra. 59 #26-21, Bogotá","hospital,doctor,health,point_of_interest,establishment"
ChIJR4cl5A2ZP44RUNfolbSMNFM,Sociedad de Cirugía de Bogotá - Hospital de San José,3.4,689,,4.6029766,-74.086731,"Cl. 10 #18-75, Bogotá","hospital,health,point_of_interest,establishment"
ChIJ1f5M-9qfP44Rb4g0Sjx_ykE,Clinic Avidanti Ciudad Verde,2.8,468,,4.607115600000001,-74.21751859999999,"Cra. 34 #33-49, Soacha, Cundinamarca","hospital,health,point_of_interest,establishment"
ChIJ7-QQaOePP44R_ueHl2uiBBo,Unidad de Servicios de Salud Simón Bolívar,2.7,533,,4.7426182,-74.0230077,"Cl. 165 #7-06, Bogotá","hospital,health,point_of_interest,establishment"
